@format=column,CD_Sacrifice_Order_[Rank],HFD_Sacrifice_Order_[Rank],CD_Sacrifice_Order_[Weeks],HFD_Sacrifice_Order_[Weeks],CD_BodyWeight_Wk8_[g],HFD_BodyWeight_Wk8_[g],CD_BodyWeight_Wk16_[g],HFD_BodyWeight_Wk16_[g],CD_BodyWeight_Wk28_[g],HFD_BodyWeight_Wk28_[g],CD_BodyWeight_Sacrifice_[g],HFD_BodyWeight_Sacrifice_[g],CD_BodyWeight_NIBP_[g],HFD_BodyWeight_NIBP_[g],CD_BodyWeight_preCLAMS_[g],HFD_BodyWeight_preCLAMS_[g],CD_FatMass_preCLAMS_[g],HFD_FatMass_preCLAMS_[g],CD_FatMass_preCLAMS_[%],HFD_FatMass_preCLAMS_[%],CD_LeanMass_preCLAMS_[g],HFD_LeanMass_preCLAMS_[g],CD_LeanMass_preCLAMS_[%],HFD_LeanMass_preCLAMS_[%],CD_BodyWeight_preWheel_[g],HFD_BodyWeight_preWheel_[g],CD_FatMass_preWheel_[g],HFD_FatMass_preWheel_[g],CD_FatMass_preWheel_[%],HFD_FatMass_preWheel_[%],CD_LeanMass_preWheel_[g],HFD_LeanMass_preWheel_[g],CD_LeanMass_preWheel_[%],HFD_LeanMass_preWheel_[%],CD_BodyWeight_postWheel_[g],HFD_BodyWeight_postWheel_[g],CD_FatMass_postWheel_[g],HFD_FatMass_postWheel_[g],CD_FatMass_postWheel_[%],HFD_FatMass_postWheel_[%],CD_LeanMass_postWheel_[g],HFD_LeanMass_postWheel_[g],CD_LeanMass_postWheel_[%],HFD_LeanMass_postWheel_[%],CD_BWGain_8-16Weeks_[g],HFD_BWGain_8-16Weeks_[g],CD_BWGain_8-16Weeks_[%],HFD_BWGain_8-16Weeks_[%],CD_BWGain_8-28Weeks_[g],HFD_BWGain_8-28Weeks_[g],CD_BWGain_8-28Weeks_[%],HFD_BWGain_8-28Weeks_[%],CD_BWLoss_AfterExercise_[%],HFD_BWLoss_AfterExercise_[%],CD_FatMassLoss_AfterExercise_[%],HFD_FatMassLoss_AfterExercise_[%],CD_BodyWeightLoss_PreSacrifice_[g],CD_DiastolicBP_NIBP_[mmHg],HFD_DiastolicBP_NIBP_[mmHg],CD_SystolicBP_NIBP_[mmHg],HFD_SystolicBP_NIBP_[mmHg],CD_HeartRate_NIBP_[bpm],HFD_HeartRate_NIBP_[bpm],CD_DayRER_CLAMS_[ratio],HFD_DayRER_CLAMS_[ratio],CD_NightRER_CLAMS_[ratio],HFD_NightRER_CLAMS_[ratio],CD_24hRER_CLAMS_[ratio],HFD_24hRER_CLAMS_[ratio],CD_DayVO2_CLAMS_[mL/kg/hr],HFD_DayVO2_CLAMS_[mL/kg/hr],CD_NightVO2_CLAMS_[mL/kg/hr],HFD_NightVO2_CLAMS_[mL/kg/hr],CD_24hVO2_CLAMS_[mL/kg/hr],HFD_24hVO2_CLAMS_[mL/kg/hr],CD_DayVCO2_CLAMS_[mL/kg/hr],HFD_DayVCO2_CLAMS_[mL/kg/hr],CD_NightVCO2_CLAMS_[mL/kg/hr],HFD_NightVCO2_CLAMS_[mL/kg/hr],CD_24hVCO2_CLAMS_[mL/kg/hr],HFD_24hVCO2_CLAMS_[mL/kg/hr],CD_NightXTot_CLAMS_[#/12hr],HFD_NightXTot_CLAMS_[#/12hr],CD_NightZTot_CLAMS_[#/12hr],HFD_NightZTot_CLAMS_[#/12hr],CD_FoodInTotal_CLAMS_[g],HFD_FoodInTotal_CLAMS_[g],CD_FoodInTotal_CLAMS_[kCal],HFD_FoodInTotal_CLAMS_[kCal],CD_WaterInTotal_CLAMS_[mL],HFD_WaterInTotal_CLAMS_[mL],CD_Glucose0min_OGTT_[mg/dL],HFD_Glucose0min_OGTT_[mg/dL],CD_Glucose15min_OGTT_[mg/dL],HFD_Glucose15min_OGTT_[mg/dL],CD_Glucose30min_OGTT_[mg/dL],HFD_Glucose30min_OGTT_[mg/dL],CD_Glucose45min_OGTT_[mg/dL],HFD_Glucose45min_OGTT_[mg/dL],CD_Glucose60min_OGTT_[mg/dL],HFD_Glucose60min_OGTT_[mg/dL],CD_Glucose90min_OGTT_[mg/dL],HFD_Glucose90min_OGTT_[mg/dL],CD_Glucose120min_OGTT_[mg/dL],HFD_Glucose120min_OGTT_[mg/dL],CD_Glucose150min_OGTT_[mg/dL],HFD_Glucose150min_OGTT_[mg/dL],CD_Glucose180min_OGTT_[mg/dL],HFD_Glucose180min_OGTT_[mg/dL],CD_GlucoseAUC_OGTT_[AUC],HFD_GlucoseAUC_OGTT_[AUC],CD_InsulinAUC_OGTT_[AUC],HFD_InsulinAUC_OGTT_[AUC],CD_Insulin0min_OGTT_[ng/mL],HFD_Insulin0min_OGTT_[ng/mL],CD_Insulin15min_OGTT_[ng/mL],HFD_Insulin15min_OGTT_[ng/mL],CD_Insulin30min_OGTT_[ng/mL],HFD_Insulin30min_OGTT_[ng/mL],CD_Fasted_Glucose_Insulin_[ratio],HFD_Fasted_Glucose_Insulin_[ratio],CD_Glucose_Insulin_15m_OGTT[ratio],HFD_Glucose_Insulin_15m_OGTT[ratio],CD_Glucose_Insulin_30m_OGTT[ratio],HFD_Glucose_Insulin_30m_OGTT[ratio],CD_Glucose*Insulin_Fasted,HFD_Glucose*Insulin_Fasted
BXD63,13,13.0,30,30.0,27.25,30.75,33.21,46.45,36.95,47.87,35.4,48.5,34.98,48.47,34.56,45.45,9.467,19.376,27.34,42.82,24.0,24.8,69.59,54.64,37.01,46.1,9.89,18.57,26.32,40.3,25.81,26.3,70.11,57.05,34.9,41.18,7.43,13.9,20.79,33.65,26.33,26.15,75.95,63.6,5.96,15.702499999999999,22.05,51.22654401857184,9.41,19.085,36.22822460672243,66.31322628828565,5.672023588997316,10.641014031198178,25.663548347382065,25.329481511519397,1.3,93.11,76.0,114.125,105.625,694.625,661.375,0.787,0.765,0.873,0.783,0.841,0.777,2508.0,2312.0,2967.0,2814.0,2738.0,2566.0,1975.0,1769.0,2631.0,2223.0,2303.0,1999.0,30107.0,22804.0,7952.0,5777.0,3.192,2.252,9.8952,11.485199999999997,2.588,1.79,122.0,198.0,344.0,440.0,380.0,506.0,359.0,546.0,348.0,547.0,295.0,529.0,221.0,444.0,187.0,365.0,168.0,281.0,48596,80500.0,44.3,100.17,0.71,2.46,1.79,3.32,1.372,4.267,1800303.7641128295,857687.2188445348,1990344.8123275698,1344847.5414600852,3600509.9645657353,1246851.4145498676,88.24675,494.282
BXD64,22,22.0,73,73.0,25.57,25.01,33.12,43.42,33.72,50.24,32.49,50.065,32.6,44.25,33.12,43.42,7.71,17.34,23.22,39.73,24.36,24.83,73.6,57.4,34.1,47.4,8.06,20.41,23.52,42.77,25.03,25.7,73.52,54.5,31.8,43.58,5.47,16.66,17.18,37.986,25.44,25.767,80.01,59.34,8.59,17.847500000000004,35.03,70.01096861273685,9.19,24.67,37.64292350863014,96.52646503983738,6.384518892032279,7.9306602757970435,30.171714561062146,17.64576186627157,2.26,89.84,97.3,120.0,121.8,674.55,636.37,0.783,0.751,0.834,0.767,0.814,0.76,2336.0,2490.0,2730.0,2891.0,2584.0,2728.0,1870.0,1910.0,2327.0,2239.0,2108.0,2084.0,28436.0,29756.0,4857.0,6348.0,2.013,1.782,6.2402999999999995,9.088199999999999,1.315,1.365,79.0,138.0,246.0,358.0,263.0,468.0,268.0,511.0,254.0,511.0,213.0,476.0,195.0,437.0,180.0,390.0,168.0,340.0,38095,76776.0,25.42,28.34,0.3155,1.048,1.072,0.9523,0.919,1.019,2704320.066660062,1372644.022549471,3317016.28239987,4199929.845219762,3350126.0976561867,12724904.906059727,24.352249999999998,149.38933333333333
BXD65,19,19.0,63,63.0,28.18,29.2,40.07,51.28,48.3,64.44,47.113,64.05,39.46,52.65,40.07,51.28,11.6,22.63,29.03,44.14,27.17,27.3,67.66,53.22,46.43,58.913,14.47,28.37,31.26,48.15,28.003,28.887,60.59,49.03,45.49,59.81,15.11,29.1,33.201,48.66,28.884,28.975,63.5,48.45,11.9,22.075000000000003,42.9,76.63329565076978,20.12,35.24,72.88978428107666,122.60404943476077,-0.8775074940290195,-1.5332102071926912,-4.51782290711002,-2.6063296325108265,2.07,80.9,79.5,109.489,101.0,644.72,637.0,0.792,0.756,0.859,0.765,0.835,0.762,2385.0,2353.0,2649.0,2772.0,2529.0,2581.0,1902.0,1786.0,2289.0,2129.0,2113.0,1973.0,28290.0,29471.0,6586.0,8484.0,3.512,2.288,10.8872,11.668799999999997,1.3,1.395,143.0,198.5,302.5,379.75,327.88,396.5,331.25,392.25,307.25,350.75,244.75,325.5,210.0,292.75,181.25,247.75,169.75,208.25,44016,56012.0,79.25,156.45,1.51,4.35,3.13,4.44,3.12,5.17,959533.9370489131,483620.4631286599,1129383.026344332,858214.5022362501,1083466.6250491557,817237.0072544302,217.21800000000002,909.1195
BXD65a,32,33.0,100,102.0,30.72,29.85,41.87,47.81,44.04,54.0,44.406,52.24,40.91,47.09,42.246,47.81,11.15,18.16,26.41,37.91,29.675,28.63,70.23,59.94,44.886,53.245,12.5536,21.96,27.96,41.04,30.755000000000003,29.43,68.52,55.45,40.538,51.03,8.56,20.1,20.85,38.95,30.385,29.17,75.212,57.5,11.522,17.965,37.56548690674103,60.15294424291657,13.314,24.16,43.511252852607356,80.73149339340954,9.673277874319963,4.21,32.11459499996033,8.999969323464564,2.72,83.4,81.4,108.3,111.3,643.2,622.3,0.71,0.693,0.781,0.688,0.749,0.69,2469.0,2604.0,2976.0,3068.0,2746.0,2860.0,1756.0,1808.0,2324.0,2111.5,2066.0,1975.0,36876.0,28662.0,8774.0,7424.0,2.876,2.325,8.9156,11.8575,2.04,1.53,146.4,149.25,343.0,326.5,365.0,398.0,361.0,459.8,350.0,472.3,297.0,383.5,263.0,289.8,219.0,221.5,189.0,178.0,51219,59021.0,91.992,120.55,1.76,2.275,3.766,4.74,3.65,4.33,995369.8888317989,717964.4778571799,913172.936858962,741243.9049791011,2584462.8568573585,997019.3715187972,256.736,340.37075
BXD65b,18,0.0,59,0.0,28.4,0.0,41.62,0.0,49.21,0.0,48.38,0.0,42.16,0.0,42.75,0.0,12.96,0.0,30.32,0.0,28.53,0.0,66.7,0.0,45.86,0.0,15.4,0.0,33.5,0.0,28.92,0.0,63.1,0.0,46.1,0.0,15.96,0.0,34.63,0.0,28.4,0.0,61.5,0.0,13.4,0.0,46.08,0.0,21.56,0.0,78.11646921436387,0.0,-0.552,0.0,-3.886257429645679,0.0,3.1,73.411,0.0,102.61,0.0,652.41,0.0,0.801,0.0,0.844,0.0,0.829,0.0,2196.0,0.0,2453.0,0.0,2328.0,0.0,1750.0,0.0,2086.0,0.0,1923.0,0.0,28488.0,0.0,7818.0,0.0,2.852,0.0,8.8412,0.0,1.155,0.0,156.3,0.0,292.0,0.0,243.0,0.0,279.0,0.0,265.0,0.0,213.0,0.0,206.0,0.0,195.0,0.0,189.0,0.0,40575,0.0,54.72,0.0,1.33,0.0,1.9068,0.0,2.154,0.0,1310406.9659196055,0.0,1768047.2044123053,0.0,1136977.6503119608,0.0,204.809,0.0
BXD66,11,11.0,17,17.0,28.29,25.413999999999998,38.0,42.84,44.3,54.4,47.298,60.922,42.41,50.77,42.632,48.936,14.0626,23.6828,32.354,48.218,27.145,23.7436,64.332,48.686,44.656,57.166,14.66,30.177,31.737,52.505,28.009,25.2768,63.801,44.464,44.298,56.88,14.6,29.86,32.2216,51.94,28.0416,25.4526,64.036,45.263,9.709999999999999,17.43,33.63830917662945,68.58074694774666,16.016,29.03,55.98529520359964,114.15970019717474,0.1980744608092781,0.738258360586789,-4.876495752303758,1.4738306272500423,2.2,75.75,76.75,105.125,106.5,698.25,678.125,0.83262,0.76622,0.88416,0.77864,0.86352,0.77366,2054.0,2208.0,2563.0,2646.0,2364.0,2476.0,1710.0,1689.0,2268.0,2067.0,2052.0,1920.0,22293.0,15307.0,5241.0,1859.0,3.136,2.196,9.7216,11.1996,2.648,2.432,113.5,146.5,234.3,243.3,223.6,246.1,224.8,257.8,207.8,250.8,147.0,178.3,127.3,153.0,118.0,147.0,111.3,136.3,29202,34339.0,153.645,215.575,2.28175,4.175,6.98925,8.774,4.22725,7.02125,557692.1690357174,453827.4251781221,472443.8863414191,312261.9825588528,566566.4113779212,379567.0603570704,259.43575,603.03675
BXD67,47,47.0,284,284.0,27.436,27.868000000000002,33.58,43.769999999999996,38.76800000000001,53.574,37.866,53.356,35.242000000000004,47.05,33.58,43.769999999999996,8.614999999999998,19.4966,24.55,44.32,24.6516,24.097,74.54,55.26,37.736000000000004,51.013999999999996,12.220400000000001,25.360200000000003,31.435,49.54,25.208,25.532400000000003,67.75,50.225,35.120000000000005,47.924,9.6172,22.6766,25.97,47.05,25.2492,25.2378,73.216,52.92,6.143999999999999,15.901999999999997,21.929625973399368,57.194563364323834,11.331999999999999,25.706,40.314745897749845,92.74603842580665,7.164977829467434,6.11046490431291,24.970977316047787,10.773212418758623,1.310000000000001,86.2,70.4,110.6,95.2,590.6,698.4,0.7802,0.7474000000000001,0.8503999999999999,0.7696000000000001,0.821,0.76,2394.0769999999998,2421.8932,2967.1,2897.4444,2726.8,2696.377,1873.692,1811.082,2530.333,2231.533,2254.968,2053.746,34804.0,25820.0,8208.0,6585.0,1.9920000000000073,1.6999999999999944,6.175200000000023,8.66999999999997,1.064,0.68,113.8,162.0,290.8,363.4,301.4,397.2,265.8,412.8,243.2,434.6,165.0,381.8,129.2,292.4,116.8,207.2,118.0,178.8,33296,57718.6,24.991000000000003,48.766,0.16121842,0.5082726,1.2278818,2.02973,0.7123888,1.932216,9716173.162948674,4169977.3016993897,7781454.296471609,1905267.1234622255,37008095.81785672,2209096.80685916,21.42372004,85.7128864
BXD68,24,28.0,80,88.0,25.35,21.91,37.06,36.11,40.95,41.23,41.72,41.49,35.41,37.52,37.064,36.11,9.8698,10.67,25.885,29.11,26.1,24.228,71.1,67.56,40.8,43.43,10.5,15.99,24.9,36.82,28.8,26.14,71.32,60.2,33.31,34.94,5.33,9.169,15.67,25.7,26.47,24.52,79.83,70.67,11.526,19.37,44.865539961037086,64.96624680045763,14.1,19.33,52.21663501718128,89.54557856967396,17.877954272125262,19.366875274279714,49.06952290702606,42.69633388391248,1.52,78.1,83.8,106.64,109.1,750.33,774.5,0.822,0.748,0.9,0.762,0.872,0.756,2515.0,3208.0,2870.0,3668.0,2699.0,3445.0,2102.0,2385.0,2607.0,2812.0,2363.0,2605.0,35752.0,27023.0,9197.0,5822.0,0.0,0.0,0.0,0.0,1.656,2.05,95.4,78.5,389.0,406.8,385.0,468.5,317.0,432.0,261.0,406.8,197.0,315.0,163.0,231.0,141.0,162.0,126.0,125.5,39899,52472.0,25.39,25.3295,0.206,0.0975,1.2442,1.153,0.6898,0.9735,13336153.963907266,19594861.660079055,4597745.4136273125,4466560.447402615,4859721.23661083,6962747.426284447,20.5708,20.016
BXD69,18,22.0,59,73.0,27.7,25.65,38.91,40.88,39.61,41.05,39.45,33.72,38.78,41.42,38.91,40.88,14.3,17.17,36.7,41.99,23.59,22.54,60.65,40.88,38.71,40.644,13.8,15.848,35.7,38.94,23.83,23.772,61.9,58.57,35.51,38.172,10.9,13.55,30.34,35.17,24.0,23.5,66.98,61.84,11.812499999999998,17.77,44.02732347360067,60.64642426821884,11.828,15.4,43.43258178737868,61.43678257993251,8.23326886998923,5.955092438302569,25.024962523904957,13.888779784313211,0.79,83.17,82.43,115.467,110.65,700.0,681.31,0.8,0.748,0.851,0.761,0.833,0.756,2177.0,2593.0,2508.0,3069.0,2358.0,2840.0,1762.0,1951.0,2133.0,2340.0,1964.0,2153.0,22642.0,21841.0,5070.0,6698.0,3.365,1.576,10.431500000000002,8.0376,1.325,1.24,171.5,202.0,461.0,465.0,490.0,555.0,479.0,587.0,474.0,591.0,454.0,577.0,425.0,489.0,360.0,404.0,294.0,278.0,78779,87212.0,44.538,48.51,1.48,1.733,1.7,1.604,1.06,1.625,1200485.9068678126,1352407.5908442277,3222729.1221209243,3897716.325697769,5414153.888823282,4080183.792187386,264.81339999999994,367.9066666666667
BXD70,5,5.0,7,7.0,24.0,28.874,30.08,39.57,31.4,49.6,30.09,50.2833,30.6,42.7,30.503,38.815,5.92975,10.8695,17.7775,27.3425,23.49225,26.912,78.625,69.89,30.735,47.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.155,36.73,3.75,8.236,11.575,21.4975,23.7245,26.997,82.64,74.405,6.519999999999999,12.32,27.849166651800168,31.979352514769403,7.4,19.5,31.620411408776413,66.39548276192414,6.90900499611861,22.347428606950547,0.0,0.0,1.91,73.625,104.5,100.625,131.25,671.875,706.75,0.89735,0.7958,0.987475,0.8011,0.95135,0.799,2487.0,3253.0,3013.0,3594.0,2809.0,3462.0,2239.0,2599.0,2964.0,2887.0,2683.0,2775.0,29616.0,30847.0,8745.0,8093.0,3.822,2.658,11.8482,13.555799999999998,3.045,3.0,83.25,122.0,225.0,333.5,201.0,340.0,165.25,328.0,137.5,301.0,109.0,248.5,94.5,170.75,87.25,145.0,90.25,141.5,22663,41760.0,50.16,104.7733,1.19175,1.32325,2.597,3.8255,1.223667,3.084333,745562.1673530393,954584.4080720822,907391.360358483,1225590.3464985073,1500255.3602935355,1568546.599442332,99.05525,165.63400000000001
BXD71,25,29.0,82,89.0,26.18,32.0875,38.59,49.0,38.16,56.3,36.86,53.4,36.01,48.48,38.586,49.0,11.21,18.44,29.01,37.46,25.93,29.07,67.3,59.48,37.38,54.1,10.995,21.4,29.04488,39.4,24.91,30.97,66.95,57.4,31.74,51.1,5.27,19.72,16.52,38.4,25.1,29.9,79.13,58.7,12.402,16.9125,47.35354171399969,52.84210218350681,11.66,23.47,43.7875627597646,71.26247991071543,14.687657607094106,5.542120134495719,49.8294,7.96,2.32,100.3,76.3,124.1,107.3,680.2,690.9,0.749,0.0,0.774,0.0,0.765,0.0,2323.0,2545.0,2563.0,3003.0,2450.0,2817.0,1751.0,1387.0,1991.0,1656.0,1878.0,1547.0,33961.0,30589.0,7604.0,6690.0,0.706,2.277,2.1886,11.6127,0.632,2.785,79.2,161.0,295.0,472.0,373.0,528.0,367.0,547.0,354.8,544.0,250.2,504.0,174.4,440.0,144.6,384.3,122.2,357.7,43011,81873.0,34.29,72.15,1.028,3.32,1.098,1.745,1.3486,2.02,1278988.0291467868,496892.01675040124,3328377.135791475,3012141.921864144,3329312.096376523,3207401.7829435784,88.385,533.2575
BXD73,3,3.0,5,5.0,27.0,27.0,32.37,41.648,31.9,44.8,30.8025,43.915,33.2,40.0,34.145,42.262,6.0055,15.3182,16.88,36.098,26.9755,25.9488,79.7125,61.548,33.398,42.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.015,41.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1160000000000005,14.648,22.748877492877497,54.695,5.67,16.12,21.513233618233617,59.551934650997154,0.37645494695129833,3.8746839129372326,0.0,0.0,2.8,80.125,82.25,102.75,104.75,639.75,644.5,0.812,0.764,0.898,0.762,0.871,0.762,2710.0,2748.0,3301.0,3391.0,3072.0,3142.0,2298.0,2101.0,2990.0,2588.0,2722.0,2400.0,27031.0,19609.0,6597.0,1323.0,2.834,1.13,8.785400000000001,5.762999999999999,3.044,0.764,157.75,125.8,217.25,299.8,189.0,312.6,200.5,330.6,218.25,319.0,196.5,255.4,170.75,215.6,157.0,190.6,0.0,0.0,33566,44394.0,49.13333,82.66,1.06875,1.3462,1.89775,3.56325,1.411333,2.2222,1531404.1081625507,1424791.410940351,1279194.6923599096,997704.0261868234,1330767.7741924624,1500489.0534356204,169.37925,179.50320000000002
BXD73a,9,9.0,14,14.0,27.98,24.66,40.9,42.186,41.4,47.1,41.2,46.844,41.6,44.0,41.588,42.422,13.884,15.903,33.4,37.334,26.5004,25.4716,63.702,60.192,43.8075,47.0475,15.57,18.908,35.522,40.161,26.591,26.511,60.718,56.382,40.765,45.56,12.57,17.83,30.73,39.1,26.64,26.44,65.4,58.1,12.925999999999998,17.522,46.24773894628576,71.0452848067744,13.616,22.46,47.92040030428077,91.18185611055883,6.176835209392475,3.285251348811085,0.0,0.0,2.6,92.75,97.25,115.25,123.375,673.0,658.5,0.77986,0.76364,0.81672,0.76986,0.80198,0.76736,2338.0,2718.0,2672.0,3470.0,2543.0,3179.0,1839.0,2073.0,2182.0,2669.0,2049.0,2438.0,21882.0,21725.0,4785.0,4048.0,0.0,0.0,0.0,0.0,1.128,1.62,128.0,162.0,284.0,244.0,271.0,286.0,261.0,301.0,233.0,284.0,180.0,244.0,155.0,198.0,137.0,176.0,134.0,173.0,34553,41217.0,121.7275,141.495,3.35525,4.743,4.593,4.84,3.6885,4.43975,408988.2343140765,430423.1214429438,652266.2740003242,636181.0082671912,742471.2267007041,873014.5746863715,434.30550000000005,766.7407499999999
BXD73b,27,27.0,86,86.0,29.96,28.66,40.97,45.62,40.35,49.94,37.69,48.51,40.85,47.95,40.97,45.62,13.15,17.949,31.98,39.33,26.42,26.478,64.61,58.05,40.81,48.48,12.74,19.78,31.13,40.81,26.72,27.42,65.56,56.56,38.798,46.89,10.26,18.21,26.04,38.82,27.145,27.25,70.33,58.13,11.01,16.964,36.898159973567566,59.23,10.388,21.28,34.44042,74.394,4.950486273222873,3.2273597665859803,20.387,7.83,2.54,89.6,105.5,120.6,128.8,672.6,664.0,0.778,0.747,0.814,0.776,0.799,0.766,2303.0,2395.0,2790.0,2861.0,2554.0,2642.0,1793.0,1789.0,2288.0,2225.0,2048.0,2020.0,23692.0,18806.0,2935.0,4861.0,1.348,3.185,4.178800000000001,16.243499999999997,1.388,1.77,103.4,102.0,298.0,241.0,322.0,279.0,308.0,302.0,298.0,289.0,231.2,235.8,200.0,225.2,168.2,208.4,169.6,197.2,41913,42630.0,44.87,70.854,1.0022,1.2394,1.7078,2.7762,1.5648,2.6552,1371579.4313042206,1003400.2642719591,1870768.9644985523,872808.953739309,2432560.283188422,1165418.3952026349,105.40500000000002,125.7
BXD75,6,6.0,8,8.0,27.198,27.25,35.264,43.002,35.0,46.6,32.876,46.39,35.2,40.6,35.264,43.002,7.6118,16.5952,21.552,38.468,26.5004,25.073,75.18,58.428,36.978,43.814,8.6312,17.9242,23.248,40.306,26.654,24.4252,72.128,56.358,33.554,38.896,5.34,13.36,15.626,33.682,25.847,24.0294,77.304,62.42,8.066,15.756,29.62063,57.91914,7.77,19.34,28.222223573602264,71.06796566231367,9.326021285024591,10.824200384884106,39.258,24.923,2.52,91.875,72.75,119.125,100.625,711.625,685.0,0.78882,0.7373,0.83306,0.75422,0.81496,0.74754,2334.0,2474.0,2831.0,2811.0,2639.0,2681.0,1847.0,1834.0,2360.0,2127.0,2162.0,2013.0,30954.0,23887.0,4822.0,3621.0,1.502,0.992,4.6562,5.0592,2.392,1.148,96.2,163.4,240.0,294.6,272.6,339.6,277.4,380.2,235.4,386.8,159.4,316.6,133.8,234.8,118.0,180.4,105.0,150.6,31779,49358.0,68.328,172.06,1.3596,2.4586,2.9756,7.3964,1.7996,5.6896,728498.1864615821,677124.9222310188,905663.5087144568,526909.0023068086,1626196.90502762,672413.0062733178,132.83440000000002,403.4974
BXD77,40,41.0,178,179.0,25.22,28.17,31.86,41.78,32.75,43.34,31.09,44.182,30.95,43.46,31.86,41.78,5.52,15.52,17.22,236.9,25.122,24.73,78.93,59.42,32.58,45.27,6.5,19.04,19.56,41.88,25.04,24.81,77.26,55.01,30.7,37.73,4.8,12.43,15.2,31.768,24.3,24.24,79.6,65.43,6.64,13.61,26.31,48.09,7.53,15.18,29.5,53.48,5.682055086050882,17.240384181075097,26.3,34.7,2.4,82.2,75.2,107.4,111.2,677.4,706.0,0.7826000000000001,0.7484,0.8516,0.7472000000000001,0.8218,0.747,2375.0,2337.601,2800.0,2653.504,2618.0,2522.194,1859.0,1752.576,2387.0,1987.649,2159.0,1889.794,32063.0,26881.0,7268.0,7781.0,0.0,0.0,0.0,0.0,2.08,0.92,99.0,180.0,312.6,376.0,335.2,473.0,311.8,493.0,265.2,475.0,179.8,375.0,145.8,285.0,129.6,229.0,126.0,205.0,36650,61893.0,25.919999999999998,101.26,0.132,2.55,1.292,3.634,0.738,3.68,12325594.825594828,1051231.2219588514,2915647.7242317656,1096480.1446312245,6122332.500336473,1508654.6605779584,12.712,468.076
BXD79,34,35.0,104,106.0,24.98,21.57,35.67,40.64,38.596,51.192,37.606,49.036,34.516,44.252,35.67,42.78,10.402,15.43,29.14,36.03,23.95,26.06,67.15,60.96,36.21,46.898,10.44,17.2818,28.76,36.79,24.48,28.1772,67.7,60.15,34.872,47.65,9.03,17.74,25.76,37.15,24.72,28.48,70.99,59.86,10.690000000000001,21.208,42.85118777958864,98.23474896520354,13.62,29.62,54.742598072986674,137.1497859187493,3.7254631465522428,-1.656922383500314,13.345049981747831,-2.63,1.92,65.65714285714286,62.7,95.07142857142857,100.6,753.9285714285714,724.9,0.0,0.0,0.0,0.0,0.0,0.0,2640.0,2834.0,3125.0,3309.0,2947.0,3116.0,1799.0,1924.0,2224.0,2289.0,2067.0,2141.0,27506.0,27025.0,7186.0,5972.0,2.524,2.146,7.824400000000001,10.9446,1.236,1.464,91.6,133.4,163.6,275.8,196.2,337.6,214.5,370.8,193.4,367.2,182.2,366.2,181.4,348.4,156.8,333.8,146.0,292.8,31235,59870.0,45.11,70.73,0.085,0.971,1.918,3.11,1.99,2.236,8328042.3280423265,1681755.228835233,963597.4386148689,994632.0695797947,1102256.611600654,1743599.2240158923,7.7700000000000005,130.272
BXD81,23,23.0,76,77.0,20.35,22.61,25.39,43.85,27.6,51.08,26.15,49.5,26.54,45.36,25.3875,43.855,4.604,18.26,17.15,41.62,19.698,24.14,78.48,55.055,27.91,49.85,6.28,22.68,21.5,45.5,20.52,25.89,74.58,51.99,25.26,45.04,3.43,19.51,13.04,43.29,20.9,24.14,83.23,53.62,5.039999999999999,21.240000000000002,24.61071728018073,94.55655256176577,7.25,28.09,34.8444905035913,123.01028287089389,8.451120160311245,9.614560956076502,45.62024322371269,14.004106618352164,1.64,76.1,91.3,101.93,115.6,648.287,621.0,0.0,0.0,0.0,0.0,0.0,0.0,2858.0,2422.0,3196.0,2665.0,3076.0,2574.0,1544.0,1322.0,1896.0,1477.0,1772.0,1418.0,18910.0,20082.0,5115.0,3164.0,2.607,2.045,8.081700000000001,10.429499999999999,1.665,0.985,87.75,158.5,295.0,433.3,228.0,493.5,191.0,534.0,168.8,508.8,127.5,430.0,117.8,375.8,104.0,303.3,100.8,250.0,27156,71567.0,22.48,118.9,0.2,2.723,0.9503,4.564,0.617,3.856,11900201.18980891,589875.8622467485,3177543.2658717884,933582.5134305763,4131894.1643864447,4720381.537347975,19.119333333333334,431.12274999999994
