Gene,mannwhitneyu pvalue,sidak,holm-sidak,holm,simes-hochberg,hommel,fdr_bh,fdr_by,fdr_tsbh,fdr_tsbky,l2fc
Mett5d1,1.030022231255859e-14,2.254376685328907e-10,2.252001918279234e-10,2.2463754841459028e-10,2.2462724819227774e-10,2.234427226263335e-10,8.32944644342238e-12,8.802944014770312e-11,3.6573419003888594e-12,3.8866744427294e-12,-0.6939920731707323
Mettl1,5.918532643644645e-05,0.7253590470745251,0.6316286999590688,0.9986343338041213,0.5,0.4587293028360881,0.0002600212819660254,0.002748025097878231,0.0001141716602641882,0.00012133076045901628,-0.2187237804878066
Mettl10,0.00012126944486886765,0.9292043429091238,0.8624940960718211,1.0,0.5,0.5,0.0004833215018673459,0.005107965038220248,0.00021221962253376592,0.00022552679120865625,0.1363018292682927
Mettl11a,0.4604945652005347,1.0,1.0,1.0,0.5,0.5,0.4724168606263466,1.0,0.2074315490897126,0.22043848303518881,-0.008953048780487194
Mettl11b,0.07824363783072624,1.0,1.0,1.0,0.5,0.5,0.11779151946194444,1.0,0.05172058702398376,0.054963711138875576,0.04209695121951196
Mettl13,0.4981156362142906,1.0,1.0,1.0,0.5,0.5,0.4985952822524963,1.0,0.218926123062869,0.2326538208702377,-0.007310365853658851
Mettl14,0.1676344563980341,1.0,1.0,1.0,0.5,0.5,0.21784785548197066,1.0,0.09565390631609658,0.10165185622554912,-0.036419512195122294
Mettl2,0.3405635131890312,1.0,1.0,1.0,0.5,0.5,0.37880573669197354,1.0,0.1663282310921476,0.17675779363736974,-0.013426219512195914
Mettl3,0.07824129863641528,1.0,1.0,1.0,0.5,0.5,0.11779151946194444,1.0,0.05172058702398376,0.054963711138875576,0.06229756097561179
Mettl4,4.246589792354652e-08,0.000926770717136205,0.0008516729143146495,0.0008520357759380374,0.0008520357759380374,0.0007648108216030728,5.228910304156212e-07,5.526154106206143e-06,2.2959404179694792e-07,2.439906682938954e-07,-0.3002981707317076
Mettl5,0.10534245593115016,1.0,1.0,1.0,0.5,0.5,0.14989209268961742,1.0,0.06581549384516636,0.06994243492423403,-0.030218902439024475
Mettl6,0.005908422884848161,1.0,1.0,1.0,0.5,0.5,0.013595254434551441,0.14368093302097165,0.005969483569847241,0.006343798271840948,0.06649878048780344
Mettl7a1,0.0015074950222595048,0.999999999999995,0.9999999993903347,1.0,0.5,0.5,0.004229191163116664,0.04469604707774631,0.0018569779097187622,0.0019734191604152715,-0.1220170731707313
Mettl7b,0.123590402213899,1.0,1.0,1.0,0.5,0.5,0.17053433961504544,1.0,0.07487921195792986,0.0795744908009996,0.04555304878048538
Mettl8,0.09538238805945431,1.0,1.0,1.0,0.5,0.5,0.13828727762956014,1.0,0.06071998399901956,0.06452741263999281,-0.05451097560975704
Mettl9,0.2822284756619437,1.0,1.0,1.0,0.5,0.5,0.3279523440772837,1.0,0.14399922701607212,0.15302865596367948,-0.014810670731707276
Mex3a,0.027879203590406843,1.0,1.0,1.0,0.5,0.5,0.049708085252720274,0.5253380216000714,0.021826115843080942,0.023194715982756346,-0.07280975609756268
Mex3b,0.007115396975803262,1.0,1.0,1.0,0.5,0.5,0.015873679850897444,0.16776038598121268,0.006969907883601438,0.007406953896350683,0.10216036585365984
Mex3c,0.00034172083693024787,0.9994257282584259,0.9950422645737701,1.0,0.5,0.5,0.0011813863055863392,0.012485436551555382,0.000518729985877816,0.0005512567962471128,0.09813414634146334
Mex3d,0.013864914456066808,1.0,1.0,1.0,0.5,0.5,0.0277385276439093,0.29315358176570966,0.012179594417979228,0.012943312284294886,0.09361463414633953
Mfap1a,0.24522796163056304,1.0,1.0,1.0,0.5,0.5,0.29456496199822374,1.0,0.12933930066304714,0.13744948326381806,0.016618292682924363
Mfap2,0.4530020979328236,1.0,1.0,1.0,0.5,0.5,0.46681393114087394,1.0,0.2049713821492882,0.21782405205426833,-0.01838963414634165
Mfap3,0.057333483302679414,1.0,1.0,1.0,0.5,0.5,0.09110928885146179,0.9628850781774392,0.04000479766506202,0.04251328667271322,0.0599280487804883
Mfap3l,3.777583398342778e-05,0.5616831105456765,0.47749945078428435,0.6491169843838758,0.5,0.3498933858066473,0.00017708774461546118,0.001871545140653229,7.775671922819576e-05,8.263243131373137e-05,0.1488152439024395
Mfap4,0.006069982700720044,1.0,1.0,1.0,0.5,0.5,0.013899741702674193,0.14689889521413946,0.006103179614524938,0.006485877687464508,0.11333353658536893
Mfap5,4.335208658519562e-05,0.6119301681437056,0.5232931238258726,0.7408374364132337,0.5,0.38263830174063235,0.0001991740144581491,0.0021049630493232886,8.745448734131516e-05,9.293829510862837e-05,0.15877804878048885
Mff,0.0010693775543644502,0.9999999999284971,0.999999804544761,1.0,0.5,0.5,0.00314941308724687,0.03328445326437314,0.0013828626576639985,0.001469574651682431,0.07752499999999962
Mfge8,0.000988158724839583,0.9999999995780459,0.9999994235979833,1.0,0.5,0.5,0.002948508189745537,0.031161197442980588,0.0012946481641060027,0.0013758286943920486,-0.10913414634145902
Mfhas1,0.011260942392518661,1.0,1.0,1.0,0.5,0.5,0.02326408669250619,0.2458656215631425,0.010214930801550648,0.010855455016774616,0.08714329268292609
Mfi2,0.06180147368101411,1.0,1.0,1.0,0.5,0.5,0.0969928502685282,1.0,0.042588186109937705,0.045258665726083426,0.048851219512195954
Mfn1,0.0016519576310672064,0.9999999999999998,0.9999999999062823,1.0,0.5,0.5,0.004578397936773159,0.048386625676164724,0.002010309655575903,0.0021363655280542022,0.1111865853658518
Mfn2,0.0030767376382660866,1.0,1.0,1.0,0.5,0.5,0.007771772448656834,0.08213568359646063,0.0034124751518399316,0.0036264533971229786,-0.09053597560975568
Mfng,0.375818549303997,1.0,1.0,1.0,0.5,0.5,0.4077850758549843,1.0,0.1790526482651706,0.19028009162645224,0.00017378048780436472
Mfsd1,8.515940590980466e-09,0.000185919763052933,0.00017425502540546756,0.00017427020825382426,0.00017427020825382426,0.0001609172134071669,1.353287143481061e-07,1.4302164064431483e-06,5.942092078663063e-08,6.314689205302086e-08,-0.22383353658536542
Mfsd10,0.4436578108541492,1.0,1.0,1.0,0.5,0.5,0.4595730067682723,1.0,0.20179199486522975,0.21444530223074898,0.017732317073168247
Mfsd11,1.6841552609201078e-05,0.30769007572537843,0.25710857953667754,0.2972028788945714,0.2971153594601074,0.1889790618278453,8.766532826375187e-05,0.0009264877107790008,3.8492603373847633e-05,4.0906270685643656e-05,-0.19613841463414694
Mfsd2,0.20424570824008442,1.0,1.0,1.0,0.5,0.5,0.2543489872648151,1.0,0.11168103604047734,0.11868396237986745,-0.18254939024390282
Mfsd3,0.2557335529263931,1.0,1.0,1.0,0.5,0.5,0.3040371711901481,1.0,0.1334984134927155,0.14186939203356727,0.03179146341463479
Mfsd4,0.33710850037242457,1.0,1.0,1.0,0.5,0.5,0.37572658357983585,1.0,0.16497621859393086,0.1753210035952599,0.010026829268293014
Mfsd5,0.07963034347224701,1.0,1.0,1.0,0.5,0.5,0.11958110651346372,1.0,0.05250636933885576,0.05579876570143563,-0.05815609756097473
Mfsd6,0.08611954438723829,1.0,1.0,1.0,0.5,0.5,0.1273978212809097,1.0,0.0559385780260182,0.059446190019378044,0.09778536585366027
Mfsd6l,0.45113033328815694,1.0,1.0,1.0,0.5,0.5,0.4654794040006304,1.0,0.20438541019300374,0.21720133689974455,-0.012631707317073193
Mfsd7a,1.8390252812796755e-06,0.03935785290560123,0.03395799347683137,0.03454792893411998,0.03454792893411998,0.027219413188220475,1.3157052265915137e-05,0.00013904980995192004,5.777075207169022e-06,6.139324999678635e-06,-0.17790426829268213
Mfsd7b,0.009214303301108069,1.0,1.0,1.0,0.5,0.5,0.019691400127744514,0.208107818538003,0.008646214757931972,0.00918837309753047,0.06926402439024493
Mfsd7c,0.251208652017199,1.0,1.0,1.0,0.5,0.5,0.29993381681760395,1.0,0.13169668873455936,0.1399546906572443,-0.08832378048780498
Mfsd8,0.013052656183360512,1.0,1.0,1.0,0.5,0.5,0.026317574641799468,0.2781362936299891,0.011555674090452116,0.012280269217131504,0.10479085365853535
Mfsd9,0.044526826188045314,1.0,1.0,1.0,0.5,0.5,0.07370095024402969,0.7789057090893481,0.03236104286843971,0.034390232491925944,0.05708475609756114
Mga,0.14182109888081806,1.0,1.0,1.0,0.5,0.5,0.1904200532014087,1.0,0.08361074700201086,0.08885353416799176,0.03551219512195125
Mgam,0.37046345331090114,1.0,1.0,1.0,0.5,0.5,0.4030853857002853,1.0,0.17698908091548204,0.18808712889632506,-0.013470731707315053
Mgat1,5.9201082365586375e-05,0.7254535170114658,0.6316286999590688,0.9986343338041213,0.5,0.45880482447578835,0.0002600212819660254,0.002748025097878231,0.0001141716602641882,0.00012133076045901628,-0.12440304878048991
Mgat2,0.07551618504678348,1.0,1.0,1.0,0.5,0.5,0.1144624691286015,1.0,0.05025884819711929,0.05341031441112766,0.06142439024390178
Mgat3,3.3429037944747497e-11,7.298893344165336e-07,7.123056734448241e-07,7.123059405266797e-07,7.122725114887349e-07,6.921816596839417e-07,1.382366694101547e-09,1.4609490196876893e-08,6.069776264702542e-10,6.450379790469302e-10,0.338068902439022
Mgat4a,5.97741777226127e-06,0.12235345058085279,0.10314892540760645,0.10886513158344716,0.10884877763287773,0.0785731566163744,3.598140684727228e-05,0.00038026813930634853,1.5798925869964247e-05,1.6789592844693463e-05,-0.22207195121951262
Mgat4b,0.014548970227494138,1.0,1.0,1.0,0.5,0.5,0.028863624187565134,0.305044122094275,0.01267360836705079,0.01346830323195666,0.06785975609756356
Mgat4c,0.25120020679155164,1.0,1.0,1.0,0.5,0.5,0.29993381681760395,1.0,0.13169668873455936,0.1399546906572443,-0.005682926829268631
Mgat5,5.069054341660953e-05,0.669386538978102,0.5772825940527244,0.8610295704745295,0.5,0.4211877252486086,0.00022778802925645984,0.002407369184014568,0.0001000184957626491,0.00010629012596268211,-0.1871560975609743
Mgat5b,0.0005590074693974758,0.9999950135274648,0.9997820279211059,1.0,0.5,0.5,0.0018035107455641269,0.01906033519883526,0.000791896011620559,0.0008415516168553247,-0.1322945121951209
Mgea5,0.014895512405631726,1.0,1.0,1.0,0.5,0.5,0.029460388277202553,0.31135100083680173,0.012935639022329434,0.013746764441988697,-0.047059146341462466
Mgl1,0.18854681475336188,1.0,1.0,1.0,0.5,0.5,0.2388568700910653,1.0,0.10487866692145474,0.11145505271678514,0.043920121951220636
Mgl2,7.979790772044926e-07,0.017272177903319808,0.015148635180880277,0.01526454176784474,0.015263743788767535,0.012549018968117852,6.427045124743166e-06,6.792398366183671e-05,2.8220244394482334e-06,2.9989786474146783e-06,0.2144408536585365
Mgll,0.23786108345206658,1.0,1.0,1.0,0.5,0.5,0.28760029316825386,1.0,0.12628121327306263,0.1341996394083606,0.03709024390243876
Mgmt,0.08391912536763019,1.0,1.0,1.0,0.5,0.5,0.12468978476594057,1.0,0.0547495175666883,0.05818256987556643,-0.06650609756097481
Mgp,0.02286170469167504,1.0,1.0,1.0,0.5,0.5,0.04220627940628711,0.4460554698430133,0.018532179200699574,0.01969423401727416,0.11931829268292748
Mgrn1,0.00031867114112748256,0.9990499296908353,0.9930490354908781,1.0,0.5,0.5,0.0011122654729433436,0.011754935642348991,0.0004883800077451606,0.0005190037317105307,-0.08527256097561065
Mgst1,0.10794810073599986,1.0,1.0,1.0,0.5,0.5,0.1527713161733218,1.0,0.06707972007665275,0.0712859340877177,0.02812256097561061
Mgst2,0.44179388448778056,1.0,1.0,1.0,0.5,0.5,0.45831569435492303,1.0,0.20123992680134867,0.21385861690217592,0.013480487804879537
Mgst3,0.28864609434170285,1.0,1.0,1.0,0.5,0.5,0.3337235490923869,1.0,0.14653328135699886,0.15572160743270136,-0.06268536585365858
Mia1,0.03342619209088769,1.0,1.0,1.0,0.5,0.5,0.05796896050349243,0.6126427696880726,0.025453349104469263,0.027049393833180196,-0.07260121951219567
Mia2,0.3598074121992849,1.0,1.0,1.0,0.5,0.5,0.39456252093326616,1.0,0.17324681177004775,0.18411020187076374,0.0037097560975603017
Mia3,0.0016271382171868902,0.9999999999999997,0.9999999998710002,1.0,0.5,0.5,0.004518305049228621,0.04775153626376063,0.0019839237202049463,0.002108325070408472,0.11340243902439262
Mib1,0.0036488346419113068,1.0,1.0,1.0,0.5,0.5,0.00900618637763732,0.09518154058309022,0.003954488815719016,0.004202453867515144,0.06767865853658428
Mib2,0.2633859338455863,1.0,1.0,1.0,0.5,0.5,0.31088292673765444,1.0,0.136504287745438,0.1450637487424308,-0.0021951219512210685
Mical1,0.19628858957343315,1.0,1.0,1.0,0.5,0.5,0.24648595953366018,1.0,0.10822849198723093,0.11501492757272419,-0.02473963414634106
Mical2,0.1822322299746137,1.0,1.0,1.0,0.5,0.5,0.2324220477398454,1.0,0.10205322761206824,0.10845244507102253,-0.0349719512195108
Mical3,3.4546340117657154e-06,0.07265406795541762,0.061896381007214396,0.06389475774145077,0.06389000141359515,0.04838560396879061,2.2576617483655382e-05,0.00023860012919399347,9.913072813767709e-06,1.053466911313106e-05,0.11580091463414632
Micalcl,0.18854816171750272,1.0,1.0,1.0,0.5,0.5,0.2388568700910653,1.0,0.10487866692145474,0.11145505271678514,0.04697500000000154
Micall1,0.15606568071400345,1.0,1.0,1.0,0.5,0.5,0.20540949259808014,1.0,0.0901923974323438,0.0958478850422795,-0.03449176829268197
Micall2,9.299198526563027e-12,2.0303932468657138e-07,1.9939402806645745e-07,1.9939341480656442e-07,1.9939341480656442e-07,1.946508235580173e-07,5.166379150864558e-10,5.460068293019826e-09,2.268483874660553e-10,2.410728485201097e-10,-0.25439878048780606
Mid1,0.007899121138160301,1.0,1.0,1.0,0.5,0.5,0.017342323874368227,0.1832816948749743,0.007614768662799679,0.008092250480014869,-0.17287743902439168
Mid1ip1,0.16763854951580087,1.0,1.0,1.0,0.5,0.5,0.21784785548197066,1.0,0.09565390631609658,0.10165185622554912,-0.07372804878048989
Mid2,0.35803448931871573,1.0,1.0,1.0,0.5,0.5,0.39323908110095446,1.0,0.1726657080935628,0.1834926602600847,0.01704207317072992
Midn,2.76314030459963e-06,0.05854665758386324,0.05011449497663467,0.05141375164768531,0.05141375164768531,0.03949909065425171,1.8689716669959207e-05,0.00019752156474634938,8.20638974603366e-06,8.720968988323024e-06,-0.20432499999999898
Mier1,0.0007516475420862978,0.9999999258846629,0.9999853280919614,1.0,0.5,0.5,0.002330944701192453,0.024634501038573,0.0010234847875026127,0.0010876620984452638,-0.1378420731707326
Mier2,0.002231408022377018,1.0,0.9999999999999368,1.0,0.5,0.5,0.005910173596601217,0.06246144643806308,0.0025950734757999388,0.002757796790703155,0.07240060975609808
Mier3,0.0003360594966019193,0.999350141718462,0.994595165390629,1.0,0.5,0.5,0.001163393538735739,0.01229528067465227,0.0005108296169212939,0.0005428610369914132,0.14583353658536602
Mif,0.1482838439131446,1.0,1.0,1.0,0.5,0.5,0.19715377055528258,1.0,0.08656742687155326,0.0919956117744253,-0.03833506097561035
Mif4gd,0.08989449528384336,1.0,1.0,1.0,0.5,0.5,0.13189335442147915,1.0,0.057912502923821586,0.06154388929418305,-0.07744634146341411
Miip,0.07286855418898965,1.0,1.0,1.0,0.5,0.5,0.11098966481272539,1.0,0.04873398903359889,0.051789839404679315,-0.10815609756097544
Mill1,0.030386481766213697,1.0,1.0,1.0,0.5,0.5,0.05354134813517271,0.5658497155971831,0.02350924725528537,0.024983387652439307,-0.08204939024390345
Mill2,0.20157811965678185,1.0,1.0,1.0,0.5,0.5,0.2516585662179756,1.0,0.11049971028358213,0.11742856194071943,0.03932987804878074
Mina,0.008866608316563648,1.0,1.0,1.0,0.5,0.5,0.019105133560410652,0.2019118824634671,0.008388793415941051,0.008914810226412832,-0.09261219512194785
Mink1,0.010851046038540028,1.0,1.0,1.0,0.5,0.5,0.02257213144047484,0.23855271861607047,0.009911103055776875,0.010532575842047896,-0.08538414634146285
Minpp1,0.3033321231985997,1.0,1.0,1.0,0.5,0.5,0.34668585842230676,1.0,0.15222484770058875,0.1617700617607962,-0.00018018292682775439
Mios,0.49057934092908023,1.0,1.0,1.0,0.5,0.5,0.493495230327662,1.0,0.21668676253326444,0.23027404190083217,0.00637743902438892
Miox,1.3089957584570266e-10,2.8580583166792906e-06,2.7669524342854857e-06,2.7669552342264627e-06,2.7669552342264627e-06,2.666947958280346e-06,4.072097423298508e-09,4.303580782165245e-08,1.788000274670825e-09,1.900116303159233e-09,0.32253780487805006
Mip,0.3083013758146025,1.0,1.0,1.0,0.5,0.5,0.35098601864589096,1.0,0.1541129871190875,0.16377659640318468,-0.028951219512197035
Mipep,1.7170320485537626e-06,0.036795670893483345,0.03180634613055622,0.032323128314024584,0.032318645106627505,0.025558022042722756,1.2424218695747126e-05,0.00013130488604352807,5.455298371170088e-06,5.7973712423319635e-06,-0.22731463414634412
Mirhg1,0.08612075554768706,1.0,1.0,1.0,0.5,0.5,0.1273978212809097,1.0,0.0559385780260182,0.059446190019378044,0.06541280487804979
Mis12,0.12263772591757227,1.0,1.0,1.0,0.5,0.5,0.169515833608779,1.0,0.07443200040337841,0.07909923697816625,-0.10042743902439
Mitd1,0.004027243964563648,1.0,1.0,1.0,0.5,0.5,0.009782472259401091,0.10338568860545905,0.0042953449459960736,0.004564683280645655,-0.09650304878048566
Mitf,2.526332379200353e-06,0.05366628781726135,0.046021011158690395,0.04711357253970738,0.047111046207328186,0.03639687058713949,1.730779453010998e-05,0.00018291677280429805,7.599607317036016e-06,8.076138446548502e-06,-0.15218963414634068
Mixl1,0.12071752097597843,1.0,1.0,1.0,0.5,0.5,0.16741870067831202,1.0,0.0735111790511577,0.07812067579535333,0.052508536585366805
Mki67,0.04497797228055306,1.0,1.0,1.0,0.5,0.5,0.07429933859255666,0.7852297537506034,0.0326237867127801,0.03466945161132894,-0.07044573170731816
Mki67ip,0.1335042639952121,1.0,1.0,1.0,0.5,0.5,0.18129914779598838,1.0,0.07960588668682517,0.08459755027103137,0.056508536585365476
Mkks,0.005988359714466534,1.0,1.0,1.0,0.5,0.5,0.013743868881711691,0.14525155919285948,0.006034738067645415,0.006413144533626956,0.07261341463414794
Mkl1,0.00010453437638730042,0.8979735185334607,0.8212439761255477,1.0,0.5,0.5,0.0004246068449721403,0.004487441404380091,0.00018643884871063062,0.00019812944158664977,-0.10544817073170698
Mkl2,0.20157679199378503,1.0,1.0,1.0,0.5,0.5,0.2516585662179756,1.0,0.11049971028358213,0.11742856194071943,0.04568109756097627
Mkln1,0.016969221257505995,1.0,1.0,1.0,0.5,0.5,0.03283466377832018,0.34701190402948134,0.014417235579497827,0.015321264073147052,0.05528902439024641
Mknk1,0.1989088670448747,1.0,1.0,1.0,0.5,0.5,0.2491236409241053,1.0,0.10938666050835383,0.11624571870847868,-0.019145121951220645
Mknk2,0.007022826723240391,1.0,1.0,1.0,0.5,0.5,0.015694826626875148,0.1658701824381276,0.006891375967383532,0.007323497659549236,-0.11445304878048645
Mkrn1,0.07551849240147766,1.0,1.0,1.0,0.5,0.5,0.1144624691286015,1.0,0.05025884819711929,0.05341031441112766,-0.06842134146341294
Mkrn1-ps1//Mkrn1-ps1//Mkrn1-ps1,2.256917218447409e-08,0.0004926539175141853,0.000456199438021776,0.00045630352322569717,0.00045630352322569717,0.0004143022937903909,3.0474663294731433e-07,3.2207032805204268e-06,1.33809928096817e-07,1.4220044006880006e-07,-0.23152499999999776
Mkrn2,0.0038613128784417234,1.0,1.0,1.0,0.5,0.5,0.00944245049320322,0.09979218141146433,0.0041460462067573174,0.004406022808112502,-0.08795365853658588
Mkrn3,4.0393353284893474e-11,8.819481313038224e-07,8.597721985470486e-07,8.597725246689576e-07,8.597725246689576e-07,8.344862855126143e-07,1.603542682949753e-09,1.694698028156281e-08,7.040928689859522e-10,7.482428041263408e-10,-0.34933963414634217
Mks1,5.9048510733476995e-12,1.2892609746462114e-07,1.268298823742242e-07,1.2683029620443523e-07,1.2683029620443523e-07,1.2401368224244838e-07,3.6215314139178e-10,3.827401796865571e-09,1.5901631247242808e-10,1.6898738332282967e-10,-0.29651463414634005
Mkx,0.14182381735239502,1.0,1.0,1.0,0.5,0.5,0.1904200532014087,1.0,0.08361074700201086,0.08885353416799176,-0.10153292682926818
Mlana,0.012583689536374948,1.0,1.0,1.0,0.5,0.5,0.02552287066154285,0.26973749462932023,0.011206730834121614,0.011909445577099836,-0.07908048780487853
Mlc1,2.980402018374998e-07,0.006486283392655223,0.005791669600984095,0.005808505493611033,0.005808207453409196,0.004952235993731896,2.7699191844183064e-06,2.9273786285195196e-05,1.2162322625729736e-06,1.292495746941988e-06,0.2135823170731701
Mlec,0.04963645601091572,1.0,1.0,1.0,0.5,0.5,0.0806866599436561,0.8527339182109888,0.03542836900612948,0.03764989440803151,-0.1150783536585358
Mlf1,9.641164747801641e-11,2.1050498910657467e-06,2.041611152692191e-06,2.0416130469944757e-06,2.0415166353469974e-06,1.9713289559830014e-06,3.1894725924772884e-09,3.370782063241864e-08,1.4004522187450657e-09,1.4882671609896257e-09,-0.22049207317073094
Mlf1ip,0.29025610953634606,1.0,1.0,1.0,0.5,0.5,0.3350955355609347,1.0,0.14713570117352207,0.1563618018056763,-0.020090243902440186
Mlf2,0.17973403611590877,1.0,1.0,1.0,0.5,0.5,0.2300039157298867,1.0,0.10099146011277933,0.10732409975466911,-0.025320731707315858
Mlh1,0.2727312113564212,1.0,1.0,1.0,0.5,0.5,0.31914025592980455,1.0,0.140129963982735,0.14891677193602812,-0.029399390243900925
Mlh3,9.63102600894614e-07,0.020808837328315177,0.01817604733373046,0.01834325213663882,0.018342289034037923,0.014952167878888882,7.537054547646237e-06,7.965507632454243e-05,3.309413847590202e-06,3.516929664266832e-06,-0.19919939024390132
Mlkl,1.2157923263696551e-06,0.026196387738110172,0.022799662722255642,0.02306358043123236,0.02305993305425325,0.018568796200643743,9.254983739982322e-06,9.781094611036278e-05,4.063732211926835e-06,4.318547338577488e-06,-0.40245853658536745
Mll1,0.0057530162339135636,1.0,1.0,1.0,0.5,0.5,0.013276103615914771,0.14030799964801588,0.005829348967929601,0.006194876571149679,-0.05574573170731689
Mll3,0.05733143562610316,1.0,1.0,1.0,0.5,0.5,0.09110928885146179,0.9628850781774392,0.04000479766506202,0.04251328667271322,0.05083536585365955
Mll5,0.01454851572421609,1.0,1.0,1.0,0.5,0.5,0.028863624187565134,0.305044122094275,0.01267360836705079,0.01346830323195666,-0.056781097560977045
Mllt1,0.2633859338455863,1.0,1.0,1.0,0.5,0.5,0.31088292673765444,1.0,0.136504287745438,0.1450637487424308,-0.009737804878049872
Mllt10,0.42507122069609593,1.0,1.0,1.0,0.5,0.5,0.4462052368744071,1.0,0.1959223965336146,0.2082076524714661,-0.008206097560973902
Mllt11,0.22349321564096025,1.0,1.0,1.0,0.5,0.5,0.27361317132528984,1.0,0.12013966627716194,0.1276729885242169,-0.01805060975609951
Mllt3,0.37761896863176575,1.0,1.0,1.0,0.5,0.5,0.40908063440921305,1.0,0.17962150966754262,0.19088462331484035,0.018403048780488263
Mllt4,0.0015305616187946485,0.999999999999997,0.9999999995476802,1.0,0.5,0.5,0.004288223006766972,0.04531992288782814,0.0018828979557513493,0.0020009645152694387,0.06035548780487687
Mllt6,2.3839291154491884e-05,0.40578453364701883,0.340524530898603,0.41630554143089177,0.4162034938345158,0.2499072891725384,0.00011888778653458833,0.0012564610817930129,5.220194236086371e-05,5.547524971981159e-05,0.1339128048780509
Mlph,1.3808766547064053e-07,0.0030104657301661675,0.002720348693188379,0.002724055376739326,0.0027239172890738553,0.0023760744597533115,1.427751299860656e-06,1.50891356887395e-05,6.269053637338147e-07,6.662152791827123e-07,0.16425670731707243
Mlst8,0.06296687774055898,1.0,1.0,1.0,0.5,0.5,0.09847028686649996,1.0,0.04323690758400362,0.04594806508834531,0.043710365853658395
Mlx,0.0001404600814269361,0.9534403419520384,0.8980424283441226,1.0,0.5,0.5,0.0005483295243424905,0.0057949998685018385,0.0002407637240025399,0.0002558607421191694,-0.11861646341463405
Mlxip,0.2192851354689091,1.0,1.0,1.0,0.5,0.5,0.2694085128371955,1.0,0.11829346031740375,0.12571101676569907,-0.012795121951219457
Mlxipl,0.41399903531453575,1.0,1.0,1.0,0.5,0.5,0.437441262340225,1.0,0.19207425950607937,0.20411821914956324,-0.02510304878048686
Mlycd,0.003548840018897241,1.0,1.0,1.0,0.5,0.5,0.008791170067234214,0.09290914882741032,0.0038600782007224698,0.004102123262823681,0.20039817073170596
Mmaa,0.08174702790756377,1.0,1.0,1.0,0.5,0.5,0.1221785060587841,1.0,0.05364685067260067,0.057010760579957916,-0.06332500000000074
Mmab,0.020420172758307122,1.0,1.0,1.0,0.5,0.5,0.03835847387548842,0.4053900824161063,0.016842662317683773,0.017898776477720865,-0.11021829268292826
Mmachc,0.00030799153378000416,0.9988003470046991,0.9918799339511191,1.0,0.5,0.5,0.0010804423596994994,0.011418614271938505,0.0004744069296711139,0.000504154475907871,-0.11613841463414509
Mmadhc,0.23785734633952776,1.0,1.0,1.0,0.5,0.5,0.28760029316825386,1.0,0.12628121327306263,0.1341996394083606,-0.021571951219513608
Mmd,0.0334231124578901,1.0,1.0,1.0,0.5,0.5,0.05796896050349243,0.6126427696880726,0.025453349104469263,0.027049393833180196,0.06099695121951321
Mmd2,0.0005407132970483425,0.9999925636252419,0.9997165904611167,1.0,0.5,0.5,0.0017534433577533802,0.018531199901720957,0.000769912131115767,0.0008181892436243978,-0.4088128048780497
Mme,0.4436603387680518,1.0,1.0,1.0,0.5,0.5,0.4595730067682723,1.0,0.20179199486522975,0.21444530223074898,0.09563292682926772
Mmel1,0.09221048250995012,1.0,1.0,1.0,0.5,0.5,0.13463092436499088,1.0,0.05911453109311934,0.06282129028438133,-0.05374451219512366
Mmgt1,0.0010530762475566599,0.9999999998978911,0.9999997572505966,1.0,0.5,0.5,0.00310954848046425,0.03286314567321219,0.0013653586737295395,0.0014509730856115165,0.13875792682926935
Mmgt2,0.00864438968682799,1.0,1.0,1.0,0.5,0.5,0.01869235247873775,0.1975494211918752,0.008207547092317432,0.00872219890566328,-0.11426036585365829
Mmp10,0.13249327714567272,1.0,1.0,1.0,0.5,0.5,0.1802552881188005,1.0,0.07914754269464781,0.0841104659543628,0.031102439024390804
Mmp11,2.3358629635771254e-05,0.39951539583736895,0.33510539769053016,0.40812197699619535,0.4080986183665596,0.2458729355461282,0.0001168071698358181,0.0012344721627935591,5.12883730519368e-05,5.4504395317522686e-05,0.15376280487804994
Mmp12,8.984411432783194e-06,0.17812463576950166,0.149252844239657,0.16163958293523478,0.16163854608720243,0.11169420293236067,5.100296582853736e-05,0.0005390229180600669,2.239467955473975e-05,2.379893131382307e-05,-0.5139719512195118
Mmp13,0.0006812991453609766,0.999999655287524,0.9999611646621115,1.0,0.5,0.5,0.002144518431278315,0.02266426204600157,0.000941627654147898,0.0010006721377497556,-0.15870853658536443
Mmp14,0.0013744249028758827,0.9999999999999092,0.9999999965035347,1.0,0.5,0.5,0.0039054129788381083,0.04127420956577232,0.0017148114971201312,0.0018223382449550918,0.166185975609757
Mmp15,0.47740016251927314,1.0,1.0,1.0,0.5,0.5,0.48429907836109437,1.0,0.21264886251936482,0.2259829465606203,0.00294146341463275
Mmp16,0.011125101173625924,1.0,1.0,1.0,0.5,0.5,0.02304184640897208,0.2435168835202653,0.01011734824232002,0.010751753572023856,-0.08340365853658493
Mmp17,1.8654812898857697e-07,0.004064808437832634,0.0036556151193408715,0.003662312868303743,0.0036621263201747547,0.0031683334227419913,1.8460910507204163e-06,1.9510343545690828e-05,8.105924202279304e-07,8.614203782356512e-07,0.1869152439024404
Mmp19,3.3543956099132185e-05,0.5192515033053273,0.4394558421449102,0.5788375508966498,0.5,0.3225340833283187,0.00015982286318340746,0.0016890818933049808,7.017595444441364e-05,7.457631691591246e-05,-0.19536585365853654
